0.01388	-0.48340	0.01388	-0.48343
0.01390	-0.41382	0.01390	-0.41385
0.01392	-0.32489	0.01392	-0.32489
0.01395	-0.22488	0.01395	-0.22491
0.01397	-0.12057	0.01397	-0.12061
0.01399	-0.01669	0.01399	-0.01666
0.01401	0.07898	0.01401	0.07901
0.01404	0.15903	0.01404	0.15906
0.01406	0.21719	0.01406	0.21719
0.01408	0.24640	0.01408	0.24640
0.01410	0.24274	0.01410	0.24274
0.01413	0.20572	0.01413	0.20572
0.01415	0.13983	0.01415	0.13983
0.01417	0.05133	0.01417	0.05130
0.01420	-0.04898	0.01420	-0.04898
0.01422	-0.15247	0.01422	-0.15250
0.01424	-0.25272	0.01424	-0.25275
0.01426	-0.34247	0.01426	-0.34244
0.01429	-0.41806	0.01429	-0.41803
0.01431	-0.47229	0.01431	-0.47226
0.01433	-0.50046	0.01433	-0.50046
0.01435	-0.49969	0.01435	-0.49966
0.01438	-0.46613	0.01438	-0.46606
0.01440	-0.40186	0.01440	-0.40182
0.01442	-0.31302	0.01442	-0.31302
0.01444	-0.20685	0.01444	-0.20688
0.01447	-0.09369	0.01447	-0.09369
0.01449	0.01648	0.01449	0.01648
0.01451	0.11707	0.01451	0.11710
0.01454	0.20175	0.01454	0.20178
0.01456	0.26657	0.01456	0.26657
0.01458	0.30817	0.01458	0.30817
0.01460	0.32120	0.01460	0.32120
0.01463	0.30453	0.01463	0.30453
0.01465	0.25821	0.01465	0.25821
0.01467	0.18475	0.01467	0.18472
0.01469	0.09229	0.01469	0.09229
0.01472	-0.01102	0.01472	-0.01102
0.01474	-0.11343	0.01474	-0.11343
0.01476	-0.20584	0.01476	-0.20584
0.01478	-0.28149	0.01478	-0.28146
0.01481	-0.33411	0.01481	-0.33411
0.01483	-0.36307	0.01483	-0.36310
0.01485	-0.36694	0.01485	-0.36691
0.01488	-0.34326	0.01488	-0.34326
0.01490	-0.29153	0.01490	-0.29147
0.01492	-0.21396	0.01492	-0.21396
0.01494	-0.11404	0.01494	-0.11404
0.01497	0.00018	0.01497	0.00018
0.01499	0.11746	0.01499	0.11746
0.01501	0.22769	0.01501	0.22769
0.01503	0.32245	0.01503	0.32245
0.01506	0.39355	0.01506	0.39355
0.01508	0.43750	0.01508	0.43747
